"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"85","matching","A1","mhl",10000,2,0.05,0.5,NA,1,0.010460667668897,0.451985123738722,0.0220294503201859,0.0651166360324386,0.838853611445005
"86","matching","A1","mhl",10000,2,0.05,0.5,NA,2,0.00305857642783702,0.571786323421071,0.00684190959615561,0.157401261508706,0.986171385333436
"87","matching","A1","mhl",10000,2,0.05,0.5,NA,3,0.00233886749052359,0.587786664701256,0.00530154000777186,0.174589976510071,1.00098335289244
"88","matching","A1","mhl",10000,2,0.05,0.5,NA,4,0.0956829363928585,0.264151575041585,0.192657291537874,-0.133257195099457,0.661560345182627
"89","matching","A1","mhl",10000,2,0.05,0.5,NA,5,0.143797998633801,0.206336432997828,0.288450903113823,-0.174635827980557,0.587308693976213
"90","matching","A1","mhl",10000,2,0.05,0.5,NA,6,0.0123723360231994,0.466619531254573,0.0260729334429274,0.0556053187180334,0.877633743791113
"91","matching","A1","mhl",10000,2,0.05,0.5,NA,7,0.0202119896684543,0.405465108107288,0.0418087624563011,0.0150309368427715,0.795899279371805
"92","counter-matching","A1","mhl",10000,2,0.05,0.5,1,1,0.225491159634441,0.113758885356658,0.451226362418418,-0.182194903635092,0.409712674348407
"93","counter-matching","A1","mhl",10000,2,0.05,0.5,1,2,8.20732158501869e-06,0.676052747200645,2.35965736631158e-05,0.362643277251958,0.989462217149333
"94","counter-matching","A1","mhl",10000,2,0.05,0.5,1,3,1.39834565371366e-06,0.767255152713667,4.82548600410356e-06,0.438358592134577,1.09615171329276
"95","counter-matching","A1","mhl",10000,2,0.05,0.5,1,4,0.000407653072700853,0.533517034918926,0.000939075641433428,0.217428694720598,0.849605375117253
"96","counter-matching","A1","mhl",10000,2,0.05,0.5,1,5,0.0037195907481582,0.415221283052285,0.00787492521328111,0.108973412551052,0.721469153553519
"97","counter-matching","A1","mhl",10000,2,0.05,0.5,1,6,0.00455789362625414,0.405465108107289,0.00960028622605616,0.0986208439145611,0.712309372300017
"98","counter-matching","A1","mhl",10000,2,0.05,0.5,1,7,0.000425529629290877,0.516960612302486,0.000971075447177857,0.209809008129994,0.824112216474979
"99","matching","A2","mhl",10000,2,0.05,0.5,NA,1,0.00178496361159231,0.581921545276032,0.00406405712252718,0.184954212778428,0.978888877773635
"100","matching","A2","mhl",10000,2,0.05,0.5,NA,2,0.00766756851900374,0.49995595151006,0.0164264678152984,0.0915469088398321,0.908364994180287
"101","matching","A2","mhl",10000,2,0.05,0.5,NA,3,0.00332780274147471,0.559615787836945,0.007394968777835,0.150124974392203,0.969106601281688
"102","matching","A2","mhl",10000,2,0.05,0.5,NA,4,0.038965605306281,0.369747025505861,0.0796335758627059,-0.0436967160455242,0.783190767057247
"103","matching","A2","mhl",10000,2,0.05,0.5,NA,5,0.146031003244537,0.202524264111474,0.29288652616728,-0.17486337806552,0.579911906288469
"104","matching","A2","mhl",10000,2,0.05,0.5,NA,6,0.00819753592459616,0.489548225304722,0.0174919446189728,0.0857536799804087,0.893342770629035
"105","matching","A2","mhl",10000,2,0.05,0.5,NA,7,0.0202119896684543,0.405465108107289,0.041808762456301,0.015030936842772,0.795899279371806
"106","counter-matching","A2","mhl",10000,2,0.05,0.5,1,1,0.225491159634441,0.113758885356658,0.451226362418418,-0.182194903635092,0.409712674348407
"107","counter-matching","A2","mhl",10000,2,0.05,0.5,1,2,1.6079777816036e-05,0.650587565271534,4.40425135445005e-05,0.338452492912189,0.96272263763088
"108","counter-matching","A2","mhl",10000,2,0.05,0.5,1,3,2.18309018107377e-06,0.748206957742972,7.19860913694978e-06,0.421436251317321,1.07497766416862
"109","counter-matching","A2","mhl",10000,2,0.05,0.5,1,4,0.000407653072700853,0.533517034918926,0.000939075641433428,0.217428694720598,0.849605375117253
"110","counter-matching","A2","mhl",10000,2,0.05,0.5,1,5,0.00476439569316089,0.400622483631642,0.0100176488847056,0.0957142467017453,0.70553072056154
"111","counter-matching","A2","mhl",10000,2,0.05,0.5,1,6,0.00455789362625414,0.405465108107289,0.00960028622605616,0.0986208439145611,0.712309372300017
"112","counter-matching","A2","mhl",10000,2,0.05,0.5,1,7,0.000244006557910681,0.541597282371576,0.00057107689338023,0.233465578408463,0.849728986334689
"113","matching","A1","mhl",10000,2,0.1,0.1,NA,1,0.0153767806296373,0.693147178402484,0.0342089913052547,0.0515983701658805,1.33469598663909
"114","matching","A1","mhl",10000,2,0.1,0.1,NA,2,0.00188091156639714,0.949080554697139,0.00524615594529624,0.282717594393087,1.61544351500119
"115","matching","A1","mhl",10000,2,0.1,0.1,NA,3,0.00159484985310843,0.93155820400494,0.00444320191108263,0.289760201972818,1.57335620603706
"116","matching","A1","mhl",10000,2,0.1,0.1,NA,4,0.035220214636044,0.559615787836946,0.0741517565211455,-0.054620432330168,1.17385200800406
"117","matching","A1","mhl",10000,2,0.1,0.1,NA,5,0.151741832012421,0.356674943938601,0.306044423738623,-0.326305917285607,1.03965580516281
"118","matching","A1","mhl",10000,2,0.1,0.1,NA,6,0.0385499358717709,0.64662716412855,0.0823270855097585,-0.0828590520063404,1.37611338026344
"119","matching","A1","mhl",10000,2,0.1,0.1,NA,7,0.165195024424397,0.31845373111851,0.332431529347773,-0.325520601343884,0.962428063580904
"120","counter-matching","A1","mhl",10000,2,0.1,0.1,1,1,0.108183740128799,0.342944751126756,0.218619367127007,-0.20343404700784,0.889323549261353
