"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"18","matching","A2","ps",50000,4,0.01,0.1,NA,4,0.674693518033623,-0.102654153852275,0.650756129844372,-0.54708337087779,0.34177506317324
"19","matching","A2","ps",50000,4,0.01,0.1,NA,5,0.857263084650707,-0.254892249628789,0.286777509622335,-0.723885316732512,0.214100817474934
"20","matching","A2","ps",50000,4,0.01,0.1,NA,6,0.116411675845827,0.260283098263666,0.234142219753114,-0.168498435233179,0.68906463176051
"21","matching","A2","ps",50000,4,0.01,0.1,NA,7,0.82711070692442,-0.22314355131421,0.346778749139667,-0.687989825542631,0.241702722914211
"22","counter-matching","A2","ps",50000,4,0.01,0.1,1,1,0.984014021911176,-0.405465108107289,0.033160105102715,-0.778537876618788,-0.0323923395957885
"23","counter-matching","A2","ps",50000,4,0.01,0.1,1,2,0.997211002998301,-0.609064063013365,0.00634826795103971,-1.04645638216535,-0.17167174386138
"24","counter-matching","A2","ps",50000,4,0.01,0.1,1,3,0.5,0,1,-0.400075973029609,0.400075973029609
"25","counter-matching","A2","ps",50000,4,0.01,0.1,1,4,0.752737666058065,-0.133531392624523,0.494845230598268,-0.516930137706771,0.249867352457725
"26","counter-matching","A2","ps",50000,4,0.01,0.1,1,5,0.91352254100579,-0.287682072451775,0.174437582022912,-0.702860530720787,0.127496385817236
"27","counter-matching","A2","ps",50000,4,0.01,0.1,1,6,0.110335680959923,0.251314428280906,0.221886271977427,-0.151924249878534,0.654553106440346
"28","counter-matching","A2","ps",50000,4,0.01,0.1,1,7,0.545365477392889,-0.0259754864032469,0.909271584913417,-0.472730414431552,0.420779441625058
"29","matching","A1","ps",50000,10,0.01,0.1,NA,1,0.223029774685372,0.194156014440957,0.446773422237109,-0.306022994358418,0.694335023240332
"30","matching","A1","ps",50000,10,0.01,0.1,NA,2,0.0871156941240125,0.310154928303823,0.175959281732756,-0.139037229488716,0.759347086096363
"31","matching","A1","ps",50000,10,0.01,0.1,NA,3,0.965648212838561,-0.521296923598243,0.0718741476376761,-1.08894790028924,0.0463540530927526
"32","matching","A1","ps",50000,10,0.01,0.1,NA,4,0.177269739886751,0.287682072451776,0.356197337351837,-0.323444070928656,0.898808215832207
"33","matching","A1","ps",50000,10,0.01,0.1,NA,5,0.694273506523248,-0.129211730441915,0.611700724236116,-0.628082395344135,0.369658934460306
"34","matching","A1","ps",50000,10,0.01,0.1,NA,6,0.694273506523248,-0.129211730441915,0.611700724236117,-0.628082395344135,0.369658934460306
"35","matching","A1","ps",50000,10,0.01,0.1,NA,7,0.723540187514476,-0.141078598259906,0.553248736372824,-0.607446333688238,0.325289137168427
"36","counter-matching","A1","ps",50000,10,0.01,0.1,1,1,0.098968287017537,0.30368241379821,0.199660750781124,-0.16040952938614,0.767774356982559
"37","counter-matching","A1","ps",50000,10,0.01,0.1,1,2,0.202124247369736,0.174353387144778,0.404843516563162,-0.235881279440708,0.584588053730264
"38","counter-matching","A1","ps",50000,10,0.01,0.1,1,3,0.853914350341587,-0.247836163904581,0.29340591771307,-0.710156080979972,0.214483753170811
"39","counter-matching","A1","ps",50000,10,0.01,0.1,1,4,0.308537538725987,0.125163142122991,0.617304801438724,-0.365787680572668,0.61611396481865
"40","counter-matching","A1","ps",50000,10,0.01,0.1,1,5,0.942074251237035,-0.332705753825689,0.117536436021751,-0.749324736476082,0.0839132288247039
"41","counter-matching","A1","ps",50000,10,0.01,0.1,1,6,0.233427135411363,0.176930708159078,0.467435068821964,-0.30029171151975,0.654153127837906
"42","counter-matching","A1","ps",50000,10,0.01,0.1,1,7,0.672639576990711,-0.100083458382946,0.65485556600675,-0.538893584576679,0.338726667810787
"43","matching","A2","ps",50000,10,0.01,0.1,NA,1,0.299713139647932,0.138150338480817,0.599716468954437,-0.377789850971705,0.65409052793334
"44","matching","A2","ps",50000,10,0.01,0.1,NA,2,0.291564045690069,0.120627987146558,0.58335639315744,-0.310422852548342,0.551678826841458
"45","matching","A2","ps",50000,10,0.01,0.1,NA,3,0.951953835272163,-0.470003629238039,0.0991718506673809,-1.02867932155053,0.088672063074454
"46","matching","A2","ps",50000,10,0.01,0.1,NA,4,0.277673158335711,0.174353387144778,0.555846871688523,-0.40580604209602,0.754512816385576
"47","matching","A2","ps",50000,10,0.01,0.1,NA,5,0.841344746068543,-0.251314428280905,0.318583386544924,-0.745178931303403,0.242550074741593
"48","matching","A2","ps",50000,10,0.01,0.1,NA,6,0.5,0,1,-0.523822408611799,0.523822408611799
"49","matching","A2","ps",50000,10,0.01,0.1,NA,7,0.643007102165309,-0.0896121586093411,0.714077267364458,-0.568988372507581,0.389764055288899
"50","counter-matching","A2","ps",50000,10,0.01,0.1,1,1,0.122521005316193,0.27193371548364,0.246496004456034,-0.187967244942965,0.731834675910244
"51","counter-matching","A2","ps",50000,10,0.01,0.1,1,2,0.341545699154804,0.083381608890517,0.683178199528253,-0.317042105163077,0.483805322944111
"52","counter-matching","A2","ps",50000,10,0.01,0.1,1,3,0.688769672053273,-0.121360856334442,0.622674148088161,-0.60475923528297,0.362037522614085
"53","counter-matching","A2","ps",50000,10,0.01,0.1,1,4,0.354907633282859,0.0923733200316693,0.709913741088534,-0.394352587882127,0.579099227945466
"54","counter-matching","A2","ps",50000,10,0.01,0.1,1,5,0.961034394693719,-0.369747025505861,0.0796335758627057,-0.783190767057246,0.0436967160455247
"55","counter-matching","A2","ps",50000,10,0.01,0.1,1,6,0.105649773666855,0.315081046639874,0.213188987002967,-0.18100308331029,0.811165176590039
"56","counter-matching","A2","ps",50000,10,0.01,0.1,1,7,0.632139931686375,-0.0759859069525791,0.735781329065461,-0.517330601239178,0.36535878733402
"57","matching","A1","ps",50000,20,0.01,0.1,NA,1,0.85164123683897,-0.313657558855022,0.298696334419488,-0.90520676169023,0.277891643980186
"58","matching","A1","ps",50000,20,0.01,0.1,NA,2,0.319705926401687,0.146603474191876,0.639711665951698,-0.467231852073592,0.760438800457343
"59","matching","A1","ps",50000,20,0.01,0.1,NA,3,0.9101437525605,-0.405465108107289,0.18269780802415,-1.00186315601296,0.190932939798378
"60","matching","A1","ps",50000,20,0.01,0.1,NA,4,0.0983528012294734,0.336472236621157,0.198818641295872,-0.176766810152672,0.849711283394987
"61","matching","A1","ps",50000,20,0.01,0.1,NA,5,0.618487699723502,-0.0909717781164563,0.763103852219817,-0.682534589011171,0.500591032778258
"62","matching","A1","ps",50000,20,0.01,0.1,NA,6,0.0306844145697011,0.510825623739934,0.0642211248631936,-0.0301758335713048,1.05182708105117
"63","matching","A1","ps",50000,20,0.01,0.1,NA,7,0.915044079134254,-0.424883193963521,0.173129249858197,-1.03620682519627,0.186440437269225
"64","counter-matching","A1","ps",50000,20,0.01,0.1,1,1,0.887542057992019,-0.330241686870535,0.227023165972089,-0.866026659478503,0.205543285737433
"65","counter-matching","A1","ps",50000,20,0.01,0.1,1,2,0.553630799527826,-0.0363676441707287,0.892744276016139,-0.565018011143299,0.492282722801842
"66","counter-matching","A1","ps",50000,20,0.01,0.1,1,3,0.788660962914682,-0.215111379616945,0.423571793174979,-0.741966558296788,0.311743799062897
"67","counter-matching","A1","ps",50000,20,0.01,0.1,1,4,0.0614376942396655,0.370373788296664,0.125021524785867,-0.102835893049699,0.843583469643028
"68","counter-matching","A1","ps",50000,20,0.01,0.1,1,5,0.5,0,1,-0.543596203409375,0.543596203409375
"69","counter-matching","A1","ps",50000,20,0.01,0.1,1,6,0.00749334124948131,0.644357015633313,0.0167970832688889,0.116187458615111,1.17252657265151
"70","counter-matching","A1","ps",50000,20,0.01,0.1,1,7,0.861848541331258,-0.298492988555987,0.278085112283419,-0.837879654316122,0.240893677204148
"71","matching","A2","ps",50000,20,0.01,0.1,NA,1,0.85164123683897,-0.313657558855022,0.298696334419488,-0.90520676169023,0.277891643980186
"72","matching","A2","ps",50000,20,0.01,0.1,NA,2,0.165195024424397,0.31845373111851,0.332431529347773,-0.325520601343884,0.962428063580904
"73","matching","A2","ps",50000,20,0.01,0.1,NA,3,0.971036165058055,-0.567984037483761,0.0613459754514787,-1.16297714103009,0.0270090660625665
"74","matching","A2","ps",50000,20,0.01,0.1,NA,4,0.0425445364081019,0.464305608124662,0.0879109537966626,-0.0689558013942854,0.99756701764361
"75","matching","A2","ps",50000,20,0.01,0.1,NA,5,0.672639576990711,-0.133531391318235,0.65496061513771,-0.71918264818956,0.45211986555309
"76","matching","A2","ps",50000,20,0.01,0.1,NA,6,0.0425445364081019,0.464305608124662,0.0879109537966628,-0.0689558013942855,0.99756701764361
"77","matching","A2","ps",50000,20,0.01,0.1,NA,7,0.953276088920693,-0.52324814372754,0.0972166906698557,-1.14160680090642,0.0951105134513365
"78","counter-matching","A2","ps",50000,20,0.01,0.1,1,1,0.887542057992019,-0.330241686870535,0.227023165972089,-0.866026659478503,0.205543285737433
"79","counter-matching","A2","ps",50000,20,0.01,0.1,1,2,0.5,0,1,-0.533434630706145,0.533434630706145
"80","counter-matching","A2","ps",50000,20,0.01,0.1,1,3,0.749907871464603,-0.182321556793955,0.500777463502664,-0.713082312864179,0.34843919927627
"81","counter-matching","A2","ps",50000,20,0.01,0.1,1,4,0.0471321534206052,0.405465108107288,0.0965303400398315,-0.0727171407649536,0.88364735697953
"82","counter-matching","A2","ps",50000,20,0.01,0.1,1,5,0.5,0,1,-0.543596203409375,0.543596203409375
"83","counter-matching","A2","ps",50000,20,0.01,0.1,1,6,0.0111270624115496,0.597837000498861,0.024302650483361,0.0775983676829352,1.11807563331479
"84","counter-matching","A2","ps",50000,20,0.01,0.1,1,7,0.927439821396532,-0.390866308686502,0.14768640965321,-0.920020380472212,0.138287763099208
"85","matching","A1","ps",50000,4,0.01,0.5,NA,1,0.714243676760607,-0.0711762784518559,0.5715938380864,-0.317776117295626,0.175423560391915
"86","matching","A1","ps",50000,4,0.01,0.5,NA,2,0.69950464796954,-0.0684027268722551,0.60106164872181,-0.324806323496857,0.188000869752346
"87","matching","A1","ps",50000,4,0.01,0.5,NA,3,0.225740891836186,0.0945585825080169,0.451650331072222,-0.151674523687913,0.340791688703947
"88","matching","A1","ps",50000,4,0.01,0.5,NA,4,0.97010692654346,-0.237328186306166,0.0603870467780721,-0.485020064204452,0.0103636915921209
"89","matching","A1","ps",50000,4,0.01,0.5,NA,5,0.447312904773364,0.0175443096509089,0.894627153086447,-0.242069250372001,0.277157869673819
"90","matching","A1","ps",50000,4,0.01,0.5,NA,6,0.349861428348336,0.0495969411380915,0.699752135379747,-0.202463056455921,0.301656938732104
"91","matching","A1","ps",50000,4,0.01,0.5,NA,7,0.399747680934846,0.0322608622181574,0.79950387115051,-0.216687196221642,0.281208920657957
"92","counter-matching","A1","ps",50000,4,0.01,0.5,1,1,0.961261496236894,-0.178590209181096,0.0778714213761034,-0.377113270701758,0.0199328523395655
