"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"55","counter-matching","A2","ps",20000,2,0.01,0.5,1,6,0.00389543947486604,0.410284394543071,0.00823139653236755,0.105964792336674,0.714603996749468
"56","counter-matching","A2","ps",20000,2,0.01,0.5,1,7,0.00396596176639763,0.420732580237443,0.00840202240243619,0.107839657941919,0.733625502532967
"57","matching","A1","ps",10000,2,0.05,0.1,NA,1,0.00815458593887752,0.810930216216329,0.0194210108261463,0.13093181841713,1.49092861401553
"58","matching","A1","ps",10000,2,0.05,0.1,NA,2,0.00468738422971748,0.78845736036427,0.0113420608170686,0.178125403340653,1.39878931738789
"59","matching","A1","ps",10000,2,0.05,0.1,NA,3,0.00324265398533563,0.934309237376829,0.00864885116562445,0.236872152733387,1.63174632202027
"60","matching","A1","ps",10000,2,0.05,0.1,NA,4,0.00332780274147471,0.869037847023609,0.0085370987086765,0.221415380740134,1.51666031330708
"61","matching","A1","ps",10000,2,0.05,0.1,NA,5,0.0585925435990691,0.559615787836945,0.121998181816038,-0.149643106282058,1.26887468195595
"62","matching","A1","ps",10000,2,0.05,0.1,NA,6,0.0747706772923076,0.470003629238039,0.15329947638675,-0.175099493454598,1.11510675193068
"63","matching","A1","ps",10000,2,0.05,0.1,NA,7,0.0912112197258679,0.451985123738722,0.186151128389121,-0.218090752815895,1.12206100029334
"64","counter-matching","A1","ps",10000,2,0.05,0.1,1,1,0.0316454161166726,0.543615446524409,0.0665841104574542,-0.0371877950261835,1.124418688075
"65","counter-matching","A1","ps",10000,2,0.05,0.1,1,2,0.000437043605649223,0.998528830111097,0.00140388193660032,0.385763836527853,1.61129382369434
"66","counter-matching","A1","ps",10000,2,0.05,0.1,1,3,0.000589892018939997,1.04145387482807,0.00192452695326359,0.383346245824459,1.69956150383167
"67","counter-matching","A1","ps",10000,2,0.05,0.1,1,4,0.000226197130149042,1.19392246846843,0.000941352341381543,0.486424252838398,1.90142068409846
"68","counter-matching","A1","ps",10000,2,0.05,0.1,1,5,0.0694912301465928,0.496436886296732,0.143055780315774,-0.167949947172938,1.1608237197664
"69","counter-matching","A1","ps",10000,2,0.05,0.1,1,6,0.277673158335711,0.174353387144778,0.555846871688523,-0.40580604209602,0.754512816385576
"70","counter-matching","A1","ps",10000,2,0.05,0.1,1,7,0.222882953957421,0.233614851181505,0.446799413143472,-0.368251269637749,0.835480972000758
"71","matching","A2","ps",10000,2,0.05,0.1,NA,1,0.00259672986903736,0.993251773010259,0.00729384461794758,0.267702233221481,1.71880131279904
"72","matching","A2","ps",10000,2,0.05,0.1,NA,2,0.00194620856138927,0.887303195000902,0.00520309664015845,0.264909429989187,1.50969696001262
"73","matching","A2","ps",10000,2,0.05,0.1,NA,3,0.000893324136684526,1.13497993283797,0.0030563060678262,0.383964809330765,1.88599505634517
"74","matching","A2","ps",10000,2,0.05,0.1,NA,4,0.00188091156639714,0.949080554697139,0.00524615594529627,0.282717594393087,1.61544351500119
"75","matching","A2","ps",10000,2,0.05,0.1,NA,5,0.0385499358717709,0.64662716412855,0.0823270855097585,-0.0828590520063403,1.37611338026344
"76","matching","A2","ps",10000,2,0.05,0.1,NA,6,0.0477903522728147,0.570544858337187,0.100119656385078,-0.109541004675831,1.25063072135021
"77","matching","A2","ps",10000,2,0.05,0.1,NA,7,0.205539889361658,0.271933715483639,0.412519630553162,-0.378464460100077,0.922331891067355
"78","counter-matching","A2","ps",10000,2,0.05,0.1,1,1,0.021654071405396,0.600773860153303,0.0465189713509752,0.00926207466711326,1.19228564563949
"79","counter-matching","A2","ps",10000,2,0.05,0.1,1,2,0.000232018766037623,1.07263680226463,0.000842793548614369,0.442884585945979,1.70238901858329
"80","counter-matching","A2","ps",10000,2,0.05,0.1,1,3,0.00194620856138927,0.887303195000902,0.00520309664015849,0.264909429989187,1.50969696001262
"81","counter-matching","A2","ps",10000,2,0.05,0.1,1,4,0.000226197130149042,1.19392246846843,0.000941352341381543,0.486424252838398,1.90142068409846
"82","counter-matching","A2","ps",10000,2,0.05,0.1,1,5,0.0971829554015545,0.427444014825032,0.19776544787714,-0.223030583786322,1.07791861343639
"83","counter-matching","A2","ps",10000,2,0.05,0.1,1,6,0.142875315186512,0.328504066971997,0.287915690769884,-0.277361208279204,0.934369342223198
"84","counter-matching","A2","ps",10000,2,0.05,0.1,1,7,0.273246797703291,0.182321556793955,0.547048814250846,-0.411087008387148,0.775730121975057
"85","matching","A1","ps",10000,2,0.05,0.5,NA,1,0.268006684768911,0.127833371509885,0.536290887749241,-0.277302480646382,0.532969223666153
"86","matching","A1","ps",10000,2,0.05,0.5,NA,2,0.0421657479390855,0.354171813720495,0.0859609284661139,-0.0500935507562211,0.758437178197211
"87","matching","A1","ps",10000,2,0.05,0.5,NA,3,0.0109050595718612,0.487703206331904,0.023141909369771,0.0668113191409914,0.908595093522817
"88","matching","A1","ps",10000,2,0.05,0.5,NA,4,0.000380640639227492,0.693147180559945,0.00096670823687006,0.281472400615401,1.10482196050449
"89","matching","A1","ps",10000,2,0.05,0.5,NA,5,0.000880850960716884,0.676886658152234,0.00214924388171283,0.244575703923825,1.10919761238064
"90","matching","A1","ps",10000,2,0.05,0.5,NA,6,0.0330962898610967,0.379489621704574,0.0678292088300845,-0.0278099713697313,0.786789214778879
"91","matching","A1","ps",10000,2,0.05,0.5,NA,7,0.00366250785275957,0.567984037483761,0.00814535608642064,0.147260379206924,0.988707695760598
"92","counter-matching","A1","ps",10000,2,0.05,0.5,1,1,0.41029791987772,0.034289073478535,0.820604478699417,-0.262073178641247,0.330651325598317
"93","counter-matching","A1","ps",10000,2,0.05,0.5,1,2,1.6079777816036e-05,0.650587565271534,4.40425135445005e-05,0.338452492912189,0.96272263763088
"94","counter-matching","A1","ps",10000,2,0.05,0.5,1,3,1.97007913625979e-05,0.674455047547792,5.48202754391177e-05,0.346768758754885,1.0021413363407
"95","counter-matching","A1","ps",10000,2,0.05,0.5,1,4,0.00455789362625414,0.405465108107289,0.0096002862260562,0.0986208439145609,0.712309372300017
"96","counter-matching","A1","ps",10000,2,0.05,0.5,1,5,0.0124133900740828,0.350860974073209,0.025574149266715,0.0428481892139114,0.658873758932507
"97","counter-matching","A1","ps",10000,2,0.05,0.5,1,6,0.000289531608609672,0.538996500675662,0.000674029763594247,0.2282802314049,0.849712769946424
"98","counter-matching","A1","ps",10000,2,0.05,0.5,1,7,0.0042596950164161,0.400759217070014,0.00896887758052716,0.100184382184759,0.701334051955269
"99","matching","A2","ps",10000,2,0.05,0.5,NA,1,0.180407938542041,0.18610227963386,0.361508636584902,-0.213630427804422,0.585834987072143
"100","matching","A2","ps",10000,2,0.05,0.5,NA,2,0.240863858158313,0.141650517063027,0.482093988851059,-0.253305593752279,0.536606627878332
"101","matching","A2","ps",10000,2,0.05,0.5,NA,3,0.00398174460327494,0.555525802595382,0.00879822502538615,0.139916970799325,0.971134634391439
"102","matching","A2","ps",10000,2,0.05,0.5,NA,4,0.00390252186470974,0.536801110115518,0.0085708514084761,0.136563195785586,0.937039024445451
"103","matching","A2","ps",10000,2,0.05,0.5,NA,5,0.000248256887765974,0.723000143709627,0.000654605881309696,0.307187824829903,1.13881246258935
"104","matching","A2","ps",10000,2,0.05,0.5,NA,6,0.0139034475134986,0.447312218039944,0.0291268767238211,0.0454743416697498,0.849150094410137
"105","matching","A2","ps",10000,2,0.05,0.5,NA,7,0.00819753592459616,0.489548225304722,0.0174919446189728,0.0857536799804087,0.893342770629035
"106","counter-matching","A2","ps",10000,2,0.05,0.5,1,1,0.409789778744041,0.0346855579877853,0.819588445672758,-0.26338586689036,0.33275698286593
"107","counter-matching","A2","ps",10000,2,0.05,0.5,1,2,4.03839873698297e-05,0.61651395413847,0.000104300409525062,0.305113977329748,0.927913930947191
"108","counter-matching","A2","ps",10000,2,0.05,0.5,1,3,1.47699149321001e-05,0.683844787897632,4.19094915881485e-05,0.35667570223289,1.01101387356237
"109","counter-matching","A2","ps",10000,2,0.05,0.5,1,4,0.00288058140800884,0.430036368836585,0.00614554894049599,0.122414973311594,0.737657764361576
"110","counter-matching","A2","ps",10000,2,0.05,0.5,1,5,0.0183393409136683,0.326215736453989,0.0375175278060641,0.0188386855745346,0.633592787333444
"111","counter-matching","A2","ps",10000,2,0.05,0.5,1,6,0.000209325275651318,0.554996841991831,0.000495526924514882,0.242701987104221,0.867291696879442
"112","counter-matching","A2","ps",10000,2,0.05,0.5,1,7,0.00332780274147471,0.414943852061476,0.00705510866818544,0.1130860035525,0.716801700570453
"113","matching","A1","ps",10000,2,0.1,0.1,NA,1,0.00683185643409057,0.860201265223111,0.0167767023059672,0.155238893649596,1.56516363679663
"114","matching","A1","ps",10000,2,0.1,0.1,NA,2,0.00159484985310843,0.93155820400494,0.00444320191108263,0.289760201972818,1.57335620603706
"115","matching","A1","ps",10000,2,0.1,0.1,NA,3,0.0015021311196991,1.00330210886375,0.00442158536030581,0.312453242243508,1.69415097548399
"116","matching","A1","ps",10000,2,0.1,0.1,NA,4,0.00397771928550472,0.826678573184468,0.00988392997730308,0.198637568224953,1.45471957814398
"117","matching","A1","ps",10000,2,0.1,0.1,NA,5,0.0529987742124729,0.597837000498861,0.111244543323379,-0.137891529699858,1.33356553069758
"118","matching","A1","ps",10000,2,0.1,0.1,NA,6,0.131165837704179,0.362905493689199,0.264949132083816,-0.275147109956615,1.00095809733501
