"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"24579","counter-matching","A1","drs",25000,10,0.1,0.5,1,658,6.20972283260635e-07,0.522695199284932,1.63435626421657e-06,0.309001005305815,0.73638939326405
"24580","counter-matching","A1","drs",25000,10,0.1,0.5,1,659,4.8668782115513e-08,0.572519192634198,1.44448177835873e-07,0.359168656080334,0.785869729188062
"24581","counter-matching","A1","drs",25000,10,0.1,0.5,1,660,2.71028376589433e-05,0.418537189674119,6.1391423863753e-05,0.213836317023882,0.623238062324355
"24582","counter-matching","A1","drs",25000,10,0.1,0.5,1,661,8.37757665752559e-05,0.398639143037083,0.000184977441124675,0.189657610869915,0.60762067520425
"24583","counter-matching","A1","drs",25000,10,0.1,0.5,1,662,3.14956408715705e-05,0.416442166738017,7.11080093477704e-05,0.210979143329043,0.621905190146991
"24584","counter-matching","A1","drs",25000,10,0.1,0.5,1,663,0.00299539188991471,0.292572057745966,0.00617187003897224,0.0831767437892149,0.501967371702716
"24585","counter-matching","A1","drs",25000,10,0.1,0.5,1,664,0.00149875059653681,0.317240874693302,0.00312077203724407,0.106866009692327,0.527615739694277
"24586","counter-matching","A1","drs",25000,10,0.1,0.5,1,665,0.000218888597287359,0.367724780125112,0.000471469711882216,0.161594383043704,0.57385517720652
"24587","counter-matching","A1","drs",25000,10,0.1,0.5,1,666,3.79738557043652e-07,0.526756445797387,1.01460152539311e-06,0.31557439740259,0.737938494192184
"24588","counter-matching","A1","drs",25000,10,0.1,0.5,1,667,0.00324265398533563,0.292669613962813,0.00667803135538089,0.0811951216531421,0.504144106272484
"24589","counter-matching","A1","drs",25000,10,0.1,0.5,1,668,2.39880871113485e-05,0.413868518903358,5.42767081958688e-05,0.212905636833849,0.614831400972867
"24590","counter-matching","A1","drs",25000,10,0.1,0.5,1,669,0.000397526274168114,0.355340720925471,0.000847099660435274,0.146629275086798,0.564052166764144
"24591","counter-matching","A1","drs",25000,10,0.1,0.5,1,670,0.000127748499489155,0.381208130462252,0.000278370849500851,0.175643192482295,0.58677306844221
"24592","counter-matching","A1","drs",25000,10,0.1,0.5,1,671,1.31850045015369e-06,0.506371273393685,3.36098319973883e-06,0.292818890455347,0.719923656332023
"24593","counter-matching","A1","drs",25000,10,0.1,0.5,1,672,2.22320284404276e-09,0.629125321258526,7.87920701545211e-09,0.415460753956682,0.84278988856037
"24594","counter-matching","A1","drs",25000,10,0.1,0.5,1,673,1.12096918503113e-06,0.507880113512289,2.87105046765553e-06,0.295174621948413,0.720585605076166
"24595","counter-matching","A1","drs",25000,10,0.1,0.5,1,674,0.000233081220993081,0.381367556528749,0.000504482589524477,0.166477316890081,0.596257796167418
"24596","counter-matching","A1","drs",25000,10,0.1,0.5,1,675,0.00106522579840207,0.322550898102575,0.00222713171485322,0.115828022136763,0.529273774068387
"24597","counter-matching","A1","drs",25000,10,0.1,0.5,1,676,9.31729284594507e-05,0.398544665262911,0.00020544533261092,0.188122824594352,0.608966505931471
"24598","counter-matching","A1","drs",25000,10,0.1,0.5,1,677,4.52080746069505e-05,0.414556079808201,0.000101459783025936,0.20552610972008,0.623586049896323
"24599","counter-matching","A1","drs",25000,10,0.1,0.5,1,678,0.000243432647296205,0.367215225973962,0.000523644532747796,0.159702586895071,0.574727865052852
"24600","counter-matching","A1","drs",25000,10,0.1,0.5,1,679,0.000110584653682966,0.38358239685827,0.000241626789428996,0.178784586327949,0.588380207388592
"24601","counter-matching","A1","drs",25000,10,0.1,0.5,1,680,5.41319785885008e-07,0.528844129225449,1.43824994629651e-06,0.313782904227637,0.743905354223261
"24602","counter-matching","A1","drs",25000,10,0.1,0.5,1,681,0.000126621114004855,0.387282789024529,0.000276698558107364,0.17853132536582,0.596034252683238
"24603","counter-matching","A1","drs",25000,10,0.1,0.5,1,682,3.18144577349244e-09,0.621403275252161,1.09999894512161e-08,0.408275426274847,0.834531124229475
"24604","counter-matching","A1","drs",25000,10,0.1,0.5,1,683,0.000226645432478301,0.371332101738467,0.000488704196613663,0.162607080716223,0.580057122760712
"24605","counter-matching","A1","drs",25000,10,0.1,0.5,1,684,4.17639657523949e-07,0.52844722507306,1.11556493875675e-06,0.31577334357566,0.741121106570459
"24606","counter-matching","A1","drs",25000,10,0.1,0.5,1,685,0.00115666203777731,0.31730232051347,0.00241331924629158,0.112325234668993,0.522279406357947
"24607","counter-matching","A1","drs",25000,10,0.1,0.5,1,686,0.00431170623029076,0.272225814215087,0.00883067711963173,0.0684662152226117,0.475985413207563
"24608","counter-matching","A1","drs",25000,10,0.1,0.5,1,687,1.50582590840997e-09,0.643956935618712,5.5523575934959e-09,0.427456926762291,0.860456944475133
"24609","matching","A1","drs",25000,20,0.1,0.5,NA,626,0.00524350286760744,0.357837059118772,0.0109046543723364,0.0823384232818745,0.63333569495567
"24610","matching","A1","drs",25000,20,0.1,0.5,NA,627,0.000184024042245268,0.508224842041749,0.000425170085757475,0.225558125519231,0.790891558564268
"24611","matching","A1","drs",25000,20,0.1,0.5,NA,628,1.58948688087079e-05,0.593774706514114,4.13581311960446e-05,0.309909934449743,0.877639478578484
