"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"67","counter-matching","A1","drs",50000,20,0.01,0.1,1,4,0.276459812485524,0.141078598259905,0.553248736372825,-0.325289137168427,0.607446333688238
"68","counter-matching","A1","drs",50000,20,0.01,0.1,1,5,0.897957911117213,-0.325422400434594,0.206081232331724,-0.829858328619995,0.179013527750807
"69","counter-matching","A1","drs",50000,20,0.01,0.1,1,6,0.223029774685372,0.194156014440958,0.446773422237109,-0.306022994358417,0.694335023240333
"70","counter-matching","A1","drs",50000,20,0.01,0.1,1,7,0.758080074303216,-0.196710294246054,0.484544227489314,-0.748267096948881,0.354846508456772
"71","matching","A2","drs",50000,20,0.01,0.1,NA,1,0.237525262026976,0.204794412646013,0.475821622553569,-0.358133661973921,0.767722487265948
"72","matching","A2","drs",50000,20,0.01,0.1,NA,2,0.0945806362976039,0.348306694268123,0.191399458576551,-0.174230258642555,0.870843647178801
"73","matching","A2","drs",50000,20,0.01,0.1,NA,3,0.913215916722039,-0.374693449441138,0.176087725221898,-0.91751694996749,0.168130051085214
"74","matching","A2","drs",50000,20,0.01,0.1,NA,4,0.845185548634684,-0.259511195485083,0.310985834772534,-0.761539301196155,0.242516910225989
"75","matching","A2","drs",50000,20,0.01,0.1,NA,5,0.99242078056128,-0.723918835217052,0.0174852858381432,-1.32099422312782,-0.126843447306284
"76","matching","A2","drs",50000,20,0.01,0.1,NA,6,0.981093707522086,-0.518793793382502,0.0399978597341469,-1.01389141818023,-0.0236961685847707
"77","matching","A2","drs",50000,20,0.01,0.1,NA,7,0.680294073598313,-0.146603474191875,0.639711665951699,-0.760438800457343,0.467231852073592
"78","counter-matching","A2","drs",50000,20,0.01,0.1,1,1,0.211339037085318,0.215111379616945,0.423571793174979,-0.311743799062897,0.741966558296788
"79","counter-matching","A2","drs",50000,20,0.01,0.1,1,2,0.182515135919152,0.205852054204149,0.365876499810738,-0.240345455817586,0.652049564225883
"80","counter-matching","A2","drs",50000,20,0.01,0.1,1,3,0.703509950991287,-0.143100843640673,0.59329540288814,-0.668264669067572,0.382062981786225
"81","counter-matching","A2","drs",50000,20,0.01,0.1,1,4,0.236644732690045,0.17185025692666,0.473833615831562,-0.298401388199549,0.642101902052868
"82","counter-matching","A2","drs",50000,20,0.01,0.1,1,5,0.973827468363418,-0.479573080251543,0.0546289950803468,-0.968665833657871,0.00951967315478502
"83","counter-matching","A2","drs",50000,20,0.01,0.1,1,6,0.402770294333747,0.0606246218112159,0.805569768325623,-0.422106847132178,0.543356090754609
"84","counter-matching","A2","drs",50000,20,0.01,0.1,1,7,0.714196177523334,-0.160342650075179,0.572019423387948,-0.716486697372399,0.395801397222041
"85","matching","A1","drs",50000,4,0.01,0.5,NA,1,0.958171083403426,-0.214559807622818,0.0842517293827856,-0.45812869074732,0.0290090755016826
"86","matching","A1","drs",50000,4,0.01,0.5,NA,2,0.864255188684867,-0.142500062607284,0.271895129484128,-0.396703001536093,0.111702876321524
"87","matching","A1","drs",50000,4,0.01,0.5,NA,3,0.180041057311264,0.119801199812621,0.36036933429686,-0.136912375079519,0.376514774704761
"88","matching","A1","drs",50000,4,0.01,0.5,NA,4,0.804662826988216,-0.105360515408545,0.390893477202941,-0.346040302665045,0.135319271847955
"89","matching","A1","drs",50000,4,0.01,0.5,NA,5,0.0945806362976039,0.172842812839412,0.189712096666438,-0.0854747165153054,0.431160342194129
"90","matching","A1","drs",50000,4,0.01,0.5,NA,6,0.673972661753445,-0.058107630803402,0.652100395633365,-0.310718968616945,0.194503707010141
"91","matching","A1","drs",50000,4,0.01,0.5,NA,7,0.649551777071767,-0.0491902441895636,0.700925145577999,-0.300213823014354,0.201833334635227
"92","counter-matching","A1","drs",50000,4,0.01,0.5,1,1,0.598107646873449,-0.0246926125903621,0.803789589333457,-0.219490245068408,0.170105019887684
"93","counter-matching","A1","drs",50000,4,0.01,0.5,1,2,0.861958839061101,-0.107947839222776,0.276315469247061,-0.302295934253962,0.0864002558084092
"94","counter-matching","A1","drs",50000,4,0.01,0.5,1,3,0.274751311173017,0.0597192346969243,0.549561943287316,-0.135876166334682,0.25531463572853
"95","counter-matching","A1","drs",50000,4,0.01,0.5,1,4,0.770318277859266,-0.0730251349956985,0.45946319753165,-0.266509824603759,0.120459554612362
"96","counter-matching","A1","drs",50000,4,0.01,0.5,1,5,0.653612444122081,-0.0390293439054953,0.692793617055555,-0.232657650646237,0.154598962835247
"97","counter-matching","A1","drs",50000,4,0.01,0.5,1,6,0.743476627194054,-0.065846565788282,0.513122865133598,-0.263186451113456,0.131493319536891
"98","counter-matching","A1","drs",50000,4,0.01,0.5,1,7,0.784170845343105,-0.077333203374512,0.431773062395675,-0.270131189614218,0.115464782865194
"99","matching","A2","drs",50000,4,0.01,0.5,NA,1,0.956087452184903,-0.225083416132036,0.0884959296723665,-0.484070804345796,0.0339039720817243
"100","matching","A2","drs",50000,4,0.01,0.5,NA,2,0.0583322323905117,0.205852054204149,0.117310612985361,-0.0517601983186412,0.463464306726938
"101","matching","A2","drs",50000,4,0.01,0.5,NA,3,0.00149245721380775,0.388133651756066,0.00317023275996512,0.130323611899129,0.645943691613002
"102","matching","A2","drs",50000,4,0.01,0.5,NA,4,0.186033727919565,0.113944259349217,0.372326093456391,-0.136386936374442,0.364275455072877
"103","matching","A2","drs",50000,4,0.01,0.5,NA,5,0.000104166904463243,0.501479761327861,0.000242443679530418,0.233672642811622,0.7692868798441
"104","matching","A2","drs",50000,4,0.01,0.5,NA,6,0.00111955287317123,0.386047022250639,0.00238440127255894,0.136959330791193,0.635134713710084
"105","matching","A2","drs",50000,4,0.01,0.5,NA,7,0.850161420397202,-0.134656885146257,0.300042244229637,-0.389324206121938,0.120010435829424
"106","counter-matching","A2","drs",50000,4,0.01,0.5,1,1,0.420147134310628,0.0203052661607436,0.840296975288347,-0.177188029911274,0.217798562232761
"107","counter-matching","A2","drs",50000,4,0.01,0.5,1,2,0.78528974641649,-0.0780884369407618,0.429537727672827,-0.271827459611664,0.115650585730141
"108","counter-matching","A2","drs",50000,4,0.01,0.5,1,3,0.402363532702652,0.0244510958641548,0.804731831399757,-0.16939135293221,0.21829354466052
"109","counter-matching","A2","drs",50000,4,0.01,0.5,1,4,0.721377724483102,-0.0574320490823014,0.557298725237895,-0.249241049901553,0.13437695173695
"110","counter-matching","A2","drs",50000,4,0.01,0.5,1,5,0.34308392492762,0.0408219945199272,0.686188479559689,-0.157205508943401,0.238849497983256
"111","counter-matching","A2","drs",50000,4,0.01,0.5,1,6,0.578111998645855,-0.0194180858570996,0.843778425496736,-0.212548178064831,0.173712006350632
"112","counter-matching","A2","drs",50000,4,0.01,0.5,1,7,0.634745107226578,-0.0339015516755904,0.730522188195884,-0.226816308802664,0.159013205451483
"113","matching","A1","drs",50000,10,0.01,0.5,NA,1,0.79075388327659,-0.109199291644836,0.418723401462674,-0.37387480687101,0.155476223581339
"114","matching","A1","drs",50000,10,0.01,0.5,NA,2,0.395540756460391,0.0350913198111566,0.791091983425129,-0.224552212337849,0.294734851960162
"115","matching","A1","drs",50000,10,0.01,0.5,NA,3,0.907498681946,-0.167722757372802,0.185517703558453,-0.416016958846707,0.0805714441011029
"116","matching","A1","drs",50000,10,0.01,0.5,NA,4,0.0255373008142843,0.273537565065614,0.0518010195138931,-0.00213513948262195,0.549210269613849
"117","matching","A1","drs",50000,10,0.01,0.5,NA,5,0.965235772773471,-0.23638877806423,0.0701793311065145,-0.492256851746008,0.0194792956175485
"118","matching","A1","drs",50000,10,0.01,0.5,NA,6,0.900411704654919,-0.173953307123438,0.199743152725891,-0.439840040089556,0.0919334258426803
"119","matching","A1","drs",50000,10,0.01,0.5,NA,7,0.953684738410076,-0.227216876701845,0.0933334577039138,-0.492603259021674,0.0381695056179834
"120","counter-matching","A1","drs",50000,10,0.01,0.5,1,1,0.562730127283597,-0.0166208812360398,0.874541177579442,-0.222940003956114,0.189698241484035
"121","counter-matching","A1","drs",50000,10,0.01,0.5,1,2,0.212981918602691,0.0845573879745342,0.426101663423084,-0.123676756358816,0.292791532307884
"122","counter-matching","A1","drs",50000,10,0.01,0.5,1,3,0.94345310290079,-0.17356876568436,0.113546392445561,-0.388544323803615,0.0414067924348955
"123","counter-matching","A1","drs",50000,10,0.01,0.5,1,4,0.125080498326661,0.120363682249875,0.25044691050213,-0.0849054022180544,0.325632766717804
"124","counter-matching","A1","drs",50000,10,0.01,0.5,1,5,0.895169854634644,-0.131336002061087,0.209987823070436,-0.336675867382266,0.0740038632600928
"125","counter-matching","A1","drs",50000,10,0.01,0.5,1,6,0.973607061501303,-0.203438480234877,0.053195211345088,-0.409679273534398,0.00280231306464288
"126","counter-matching","A1","drs",50000,10,0.01,0.5,1,7,0.932203499366849,-0.159427736928102,0.136007274657084,-0.369024762405944,0.0501692885497408
"127","matching","A2","drs",50000,10,0.01,0.5,NA,1,0.658454300845196,-0.0555698511519729,0.683129955570043,-0.322390126290902,0.211250423986956
"128","matching","A2","drs",50000,10,0.01,0.5,NA,2,0.77976186735947,-0.0992549579311339,0.44066386198837,-0.351547837327695,0.153037921465428
"129","matching","A2","drs",50000,10,0.01,0.5,NA,3,0.66204099404278,-0.0582689081200215,0.675961246841306,-0.331499151249604,0.214961335009561
"130","matching","A2","drs",50000,10,0.01,0.5,NA,4,0.472022712850046,0.0098522964430117,0.944045651635774,-0.26527604949147,0.284980642377493
"131","matching","A2","drs",50000,10,0.01,0.5,NA,5,0.868327063084645,-0.14745273114313,0.263778366651376,-0.406066324993209,0.111160862706948
"132","matching","A2","drs",50000,10,0.01,0.5,NA,6,0.953684738410076,-0.227216876701845,0.0933334577039142,-0.492603259021674,0.0381695056179839
"133","matching","A2","drs",50000,10,0.01,0.5,NA,7,0.975557683041909,-0.260076806359891,0.0495235459151674,-0.519611695892139,-0.000541916827642541
"134","counter-matching","A2","drs",50000,10,0.01,0.5,1,1,0.583714984382493,-0.0223472986919914,0.832573463543717,-0.229534862448031,0.184840265064048
"135","counter-matching","A2","drs",50000,10,0.01,0.5,1,2,0.198880631193449,0.0894450602726233,0.397918549486874,-0.11793679043849,0.296826910983736
"136","counter-matching","A2","drs",50000,10,0.01,0.5,1,3,0.939522381520534,-0.17220342662837,0.121414870365101,-0.390113408048482,0.0457065547917413
"137","counter-matching","A2","drs",50000,10,0.01,0.5,1,4,0.0281958547435354,0.20294084399669,0.0568157087636985,-0.00588539316415454,0.411767081157534
"138","counter-matching","A2","drs",50000,10,0.01,0.5,1,5,0.90943693292179,-0.137783702363053,0.181471342370524,-0.339881682181875,0.06431427745577
"139","counter-matching","A2","drs",50000,10,0.01,0.5,1,6,0.983118864054742,-0.220731004908826,0.0341246268176961,-0.42493455599842,-0.0165274538192308
"140","counter-matching","A2","drs",50000,10,0.01,0.5,1,7,0.888902695887914,-0.129759226703099,0.222518987151505,-0.33824543042513,0.0787269770189317
"141","matching","A1","drs",50000,20,0.01,0.5,NA,1,0.984514284174577,-0.292987124681467,0.0315756074228219,-0.560109477952548,-0.0258647714103847
"142","matching","A1","drs",50000,20,0.01,0.5,NA,2,0.637833126384122,-0.0497615095577531,0.724361027652074,-0.326337495682007,0.226814476566501
"143","matching","A1","drs",50000,20,0.01,0.5,NA,3,0.226569004187837,0.102415005223623,0.453335406732155,-0.165272446460333,0.37010245690758
"144","matching","A1","drs",50000,20,0.01,0.5,NA,4,0.875757130326324,-0.157003748809665,0.248971650001799,-0.423926152478587,0.109918654859258
"145","matching","A1","drs",50000,20,0.01,0.5,NA,5,0.914214277357006,-0.187462956294373,0.172198995892924,-0.456601674482658,0.0816757618939113
"146","matching","A1","drs",50000,20,0.01,0.5,NA,6,0.956761867253167,-0.246133069538908,0.0872721421377662,-0.528250915017399,0.0359847759395833
"147","matching","A1","drs",50000,20,0.01,0.5,NA,7,0.5,0,1,-0.281434426659492,0.281434426659492
"148","counter-matching","A1","drs",50000,20,0.01,0.5,1,1,0.964530244212952,-0.204531704119611,0.0714321058357941,-0.426903809116434,0.0178404008772127
"149","counter-matching","A1","drs",50000,20,0.01,0.5,1,2,0.455068186120675,0.0127390257774294,0.910136977300986,-0.208479794716698,0.233957846271556
"150","counter-matching","A1","drs",50000,20,0.01,0.5,1,3,0.675218537794227,-0.0516243654036122,0.649599231244132,-0.274335485488582,0.171086754681358
"151","counter-matching","A1","drs",50000,20,0.01,0.5,1,4,0.792101172518534,-0.0946652264231574,0.415971734163291,-0.322761684295172,0.133431231448858
"152","counter-matching","A1","drs",50000,20,0.01,0.5,1,5,0.908788780274132,-0.148420005118273,0.182823941699264,-0.366793710072677,0.0699536998361312
"153","counter-matching","A1","drs",50000,20,0.01,0.5,1,6,0.956826089508169,-0.196710294246054,0.0868554116986913,-0.421882416043197,0.0284618275510878
"154","counter-matching","A1","drs",50000,20,0.01,0.5,1,7,0.696841750340103,-0.0590335315798603,0.606368776815857,-0.283585738026804,0.165518674867084
"155","matching","A2","drs",50000,20,0.01,0.5,NA,1,0.999905635127139,-0.518205731031484,0.000222329280138528,-0.793290151308634,-0.243121310754334
"156","matching","A2","drs",50000,20,0.01,0.5,NA,2,0.692823993681303,-0.0725706928164642,0.614429706369966,-0.354919053944267,0.209777668311338
"157","matching","A2","drs",50000,20,0.01,0.5,NA,3,0.0887649262060768,0.182321556793955,0.178130383673749,-0.0830588212411569,0.447701934829066
"158","matching","A2","drs",50000,20,0.01,0.5,NA,4,0.139258511914789,0.147053417956496,0.278950063741954,-0.119155573482374,0.413262409395367
"159","matching","A2","drs",50000,20,0.01,0.5,NA,5,0.937403127209093,-0.205161048763777,0.125856540378294,-0.467865735375851,0.0575436378482959
"160","matching","A2","drs",50000,20,0.01,0.5,NA,6,0.99986819951857,-0.513354070091344,0.000307483874299794,-0.792151526650281,-0.234556613532407
"161","matching","A2","drs",50000,20,0.01,0.5,NA,7,0.4166158126352,0.0295588022415098,0.833237607151811,-0.245596253886321,0.304713858369341
"162","counter-matching","A2","drs",50000,20,0.01,0.5,1,1,0.984742125774795,-0.241162056816888,0.0309202714864427,-0.460183208749031,-0.0221409048847448
