"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"117","matching","A1","drs",10000,2,0.1,0.1,NA,5,0.0194999765062227,0.628608658892203,0.0422966890070593,0.0218634046129034,1.2353539131715
"118","matching","A1","drs",10000,2,0.1,0.1,NA,6,0.258206134198019,0.211309093667207,0.517191932355125,-0.428139713065926,0.85075790040034
"119","matching","A1","drs",10000,2,0.1,0.1,NA,7,0.00815458593887752,0.810930216216329,0.0194210108261463,0.13093181841713,1.49092861401553
"120","counter-matching","A1","drs",10000,2,0.1,0.1,1,1,0.0720635174080076,0.546543706298244,0.149141155361418,-0.196023174419022,1.28911058701551
"121","counter-matching","A1","drs",10000,2,0.1,0.1,1,2,0.00273927662127371,0.916290731874152,0.00730469402555846,0.246835583452955,1.58574588029535
"122","counter-matching","A1","drs",10000,2,0.1,0.1,1,3,0.0110839528764944,0.728238496007252,0.0252404368900217,0.0903874064810042,1.3660895855335
"123","counter-matching","A1","drs",10000,2,0.1,0.1,1,4,0.165195024424397,0.31845373111851,0.332431529347773,-0.325520601343884,0.962428063580904
"124","counter-matching","A1","drs",10000,2,0.1,0.1,1,5,0.0178459500584022,0.606135803256891,0.0385829437643432,0.0318342953811203,1.18043731113266
"125","counter-matching","A1","drs",10000,2,0.1,0.1,1,6,0.375914817022925,0.100083458382946,0.751929777531392,-0.520487773386881,0.720654690152773
"126","counter-matching","A1","drs",10000,2,0.1,0.1,1,7,0.00221326292895996,0.969400557188091,0.00618909393662197,0.275363363358161,1.66343775101802
"127","matching","A2","drs",10000,2,0.1,0.1,NA,1,0.0473353599227544,0.641853885456446,0.100401396757564,-0.123866641324417,1.40757441223731
"128","matching","A2","drs",10000,2,0.1,0.1,NA,2,0.084955920865746,0.42488319396352,0.173129249858197,-0.186440437269225,1.03620682519627
"129","matching","A2","drs",10000,2,0.1,0.1,NA,3,0.00324265398533563,0.934309237376829,0.00864885116562445,0.236872152733387,1.63174632202027
"130","matching","A2","drs",10000,2,0.1,0.1,NA,4,0.563609938103044,-0.0512932943859304,0.872793950452343,-0.679190566421028,0.576603977649167
"131","matching","A2","drs",10000,2,0.1,0.1,NA,5,0.0194999765062227,0.628608658892203,0.0422966890070594,0.0218634046129035,1.2353539131715
"132","matching","A2","drs",10000,2,0.1,0.1,NA,6,0.00617729250893595,1.04982212449856,0.0168231519465775,0.189094076528473,1.91055017246865
"133","matching","A2","drs",10000,2,0.1,0.1,NA,7,0.237525262026976,0.204794412646013,0.475821622553569,-0.358133661973922,0.767722487265947
"134","counter-matching","A2","drs",10000,2,0.1,0.1,1,1,0.0293908606776795,0.747214395540615,0.0648104138426671,-0.0458876153233037,1.54031640640453
"135","counter-matching","A2","drs",10000,2,0.1,0.1,1,2,0.00476439569316089,0.836248024200619,0.0117872914039077,0.185444321293546,1.48705172710769
"136","counter-matching","A2","drs",10000,2,0.1,0.1,1,3,0.0174042394059336,0.659245627832696,0.0381872756364586,0.0358987325582845,1.28259252310711
"137","counter-matching","A2","drs",10000,2,0.1,0.1,1,4,0.5,0,1,-0.590951376302663,0.590951376302663
"138","counter-matching","A2","drs",10000,2,0.1,0.1,1,5,0.00757921943871975,0.723918835217051,0.0174852858381433,0.126843447306284,1.32099422312782
"139","counter-matching","A2","drs",10000,2,0.1,0.1,1,6,0.118361785318929,0.405465108107288,0.239934898753271,-0.270786713533903,1.08171692974848
"140","counter-matching","A2","drs",10000,2,0.1,0.1,1,7,0.0174042394059336,0.659245627832696,0.0381872756364586,0.0358987325582846,1.28259252310711
"141","matching","A1","drs",10000,2,0.1,0.5,NA,1,0.421510988184862,0.0392207131530332,0.84303190650644,-0.348984624914533,0.427426051220599
"142","matching","A1","drs",10000,2,0.1,0.5,NA,2,0.00213526654400209,0.578736829221799,0.00483293284569256,0.176210888581369,0.981262769862229
"143","matching","A1","drs",10000,2,0.1,0.5,NA,3,0.00101907799854428,0.6343066799332,0.00241731416162924,0.224477584089472,1.04413577577693
"144","matching","A1","drs",10000,2,0.1,0.5,NA,4,0.00136377635097895,0.596520344622179,0.0031479716316868,0.200585580010807,0.99245510923355
"145","matching","A1","drs",10000,2,0.1,0.5,NA,5,0.000248256887765974,0.723000143709627,0.000654605881309696,0.307187824829903,1.13881246258935
"146","matching","A1","drs",10000,2,0.1,0.5,NA,6,0.0163059554268526,0.421213465074767,0.0339122367509569,0.0320013129932584,0.810425617156276
"147","matching","A1","drs",10000,2,0.1,0.5,NA,7,5.62726382691281e-06,0.916290731874152,2.2193010309342e-05,0.49289011980674,1.33969134394156
"148","counter-matching","A1","drs",10000,2,0.1,0.5,1,1,0.353524238635109,0.0565122102601495,0.707085655617219,-0.238245247688684,0.351269668208983
"149","counter-matching","A1","drs",10000,2,0.1,0.5,1,2,5.20668577493888e-05,0.621688216125877,0.000134018563164762,0.30262535120209,0.940751081049665
"150","counter-matching","A1","drs",10000,2,0.1,0.5,1,3,0.00101411557422604,0.485507815769315,0.00224338149940923,0.174123972068014,0.796891659470615
"151","counter-matching","A1","drs",10000,2,0.1,0.5,1,4,3.96512115222736e-05,0.630904871123938,0.000103687147503567,0.312353791876671,0.949455950371206
"152","counter-matching","A1","drs",10000,2,0.1,0.5,1,5,0.000179356470719871,0.581921545276032,0.00043338682255808,0.257799075551738,0.906044015000325
"153","counter-matching","A1","drs",10000,2,0.1,0.5,1,6,0.131111447717448,0.16799173123913,0.262783920394284,-0.126031613146194,0.462015075624454
"154","counter-matching","A1","drs",10000,2,0.1,0.5,1,7,0.000343552192178298,0.536304709013962,0.000795575092734879,0.222937207844238,0.849672210183686
"155","matching","A2","drs",10000,2,0.1,0.5,NA,1,0.867977348577389,-0.227783930870712,0.265077671976113,-0.62837646444217,0.172808602700747
"156","matching","A2","drs",10000,2,0.1,0.5,NA,2,0.000613586143199507,0.677879706860621,0.00151697616641428,0.258943900998119,1.09681551272312
"157","matching","A2","drs",10000,2,0.1,0.5,NA,3,0.000917801859648515,0.648026744457811,0.00220038119835121,0.233197322418422,1.0628561664972
"158","matching","A2","drs",10000,2,0.1,0.5,NA,4,4.6254229898457e-06,0.936769263217691,1.90355398261717e-05,0.507379343738472,1.36615918269691
"159","matching","A2","drs",10000,2,0.1,0.5,NA,5,0.00987441084468466,0.460815203185569,0.020855634642161,0.0699271321857962,0.851703274185341
"160","matching","A2","drs",10000,2,0.1,0.5,NA,6,0.00278211851527888,0.563469357142608,0.00621771392790571,0.159832666742116,0.967106047543099
"161","matching","A2","drs",10000,2,0.1,0.5,NA,7,1.15808676581786e-06,1.03236290312683,6.17653043822588e-06,0.584734553095597,1.47999125315807
"162","counter-matching","A2","drs",10000,2,0.1,0.5,1,1,0.41029791987772,0.0342890734785352,0.820604478699416,-0.262073178641247,0.330651325598317
"163","counter-matching","A2","drs",10000,2,0.1,0.5,1,2,2.71871075389063e-05,0.648296613567994,7.30394059810275e-05,0.327926896138546,0.968666330997441
"164","counter-matching","A2","drs",10000,2,0.1,0.5,1,3,0.000858250715799258,0.489051824202652,0.0019071713777247,0.180280802204763,0.79782284620054
"165","counter-matching","A2","drs",10000,2,0.1,0.5,1,4,3.01176537114145e-05,0.640037354558673,8.00604717966966e-05,0.321989557008464,0.958085152108881
"166","counter-matching","A2","drs",10000,2,0.1,0.5,1,5,7.39011551672553e-05,0.619039207981312,0.000187854806303952,0.294178340881796,0.943900075080828
"167","counter-matching","A2","drs",10000,2,0.1,0.5,1,6,0.116518991136953,0.178248231406319,0.233656621453508,-0.115087102612259,0.471583565424896
"168","counter-matching","A2","drs",10000,2,0.1,0.5,1,7,8.90646527277328e-05,0.6029960832749,0.000222513799479607,0.282883249765127,0.923108916784672
"169","matching","A1","drs",50000,2,0.01,0.1,NA,1,0.000248256887765974,0.723000139771825,0.000654605920258151,0.307187821175807,1.13881245836784
"170","matching","A1","drs",50000,2,0.01,0.1,NA,2,0.347443301186237,0.0769610411084207,0.69495810806157,-0.307704141515215,0.461626223732057
"171","matching","A1","drs",50000,2,0.01,0.1,NA,3,0.5,0,1,-0.408680741809339,0.408680741809339
"172","matching","A1","drs",50000,2,0.01,0.1,NA,4,0.00874233720526063,0.479573080251543,0.0185859305044976,0.080230519338749,0.878915641164337
"173","matching","A1","drs",50000,2,0.01,0.1,NA,5,0.0231180357218721,0.382992252255728,0.0475798936772541,0.00408636275724228,0.761898141754214
"174","matching","A1","drs",50000,2,0.01,0.1,NA,6,1.7825815262662e-05,0.940007258491466,6.73033566684493e-05,0.477750677249933,1.402263839733
"175","matching","A1","drs",50000,2,0.01,0.1,NA,7,0.0807566592337711,0.281851152140984,0.162902270629099,-0.114040583112723,0.677742887394692
"176","counter-matching","A1","drs",50000,2,0.01,0.1,1,1,0.000102042004990199,0.719122663315749,0.000277902435217853,0.331385002688999,1.1068603239425
"177","counter-matching","A1","drs",50000,2,0.01,0.1,1,2,0.182638022204642,0.164303051291276,0.365815193363189,-0.191788791449659,0.520394894032211
"178","counter-matching","A1","drs",50000,2,0.01,0.1,1,3,0.341545699154804,0.083381608890517,0.683178199528253,-0.317042105163077,0.483805322944111
"179","counter-matching","A1","drs",50000,2,0.01,0.1,1,4,0.00103778146287137,0.61090908197192,0.002430722581866,0.215979968416381,1.00583819552746
"180","counter-matching","A1","drs",50000,2,0.01,0.1,1,5,0.0240967441465954,0.358633808423922,0.0494014875791858,0.000939182317317488,0.716328434530527
"181","counter-matching","A1","drs",50000,2,0.01,0.1,1,6,1.90546730023389e-05,0.83422577881985,6.29144948884247e-05,0.425626520560681,1.24282503707902
"182","counter-matching","A1","drs",50000,2,0.01,0.1,1,7,0.0249301018784535,0.389464766761239,0.051316781151272,-0.00222684470320023,0.781156378225679
"183","matching","A2","drs",50000,2,0.01,0.1,NA,1,6.80401145425336e-08,1.25276296848086,7.77373495451417e-07,0.755821398288255,1.74970453867346
"184","matching","A2","drs",50000,2,0.01,0.1,NA,2,0.0280941812940694,0.388657989791314,0.0577480268334708,-0.0127718821097779,0.790087861692406
"185","matching","A2","drs",50000,2,0.01,0.1,NA,3,0.155630620867057,0.228841572428848,0.312316612023527,-0.215074915881791,0.672758060739486
"186","matching","A2","drs",50000,2,0.01,0.1,NA,4,0.0206134166685819,0.422856850818407,0.0427532604212948,0.0138054234528316,0.831908278183982
"187","matching","A2","drs",50000,2,0.01,0.1,NA,5,0.0146909396850368,0.438254930928401,0.0306961854952197,0.0407684736065682,0.835741388250233
"188","matching","A2","drs",50000,2,0.01,0.1,NA,6,5.47711361598147e-07,1.11300102611961,3.64049210839356e-06,0.641940592758312,1.58406145948092
