"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"1","matching","A1","mhl",50000,20,0.01,0.1,NA,1,0.814942550041377,-0.230523658611832,0.371173850965212,-0.735756610407232,0.274709293183568
"2","matching","A1","mhl",50000,20,0.01,0.1,NA,2,0.29310684053657,0.148420005118273,0.586557252415348,-0.3864841452611,0.683324155497647
"3","matching","A1","mhl",50000,20,0.01,0.1,NA,3,0.651941240228272,-0.101782694114161,0.696242123780839,-0.612774850955475,0.409209462727153
"4","matching","A1","mhl",50000,20,0.01,0.1,NA,4,0.0640628283721472,0.360002734031256,0.13019091725543,-0.106242779620634,0.826248247683145
"5","matching","A1","mhl",50000,20,0.01,0.1,NA,5,0.261026361857644,0.164303051291276,0.522520554226322,-0.339286862163382,0.667892964745935
"6","matching","A1","mhl",50000,20,0.01,0.1,NA,6,0.0045973419558798,0.670157661004277,0.0105695154685046,0.156398947104886,1.18391637490367
"7","matching","A1","mhl",50000,20,0.01,0.1,NA,7,0.954720453667284,-0.448024722523151,0.0932723013039824,-0.971214112887029,0.0751646678407277
"8","counter-matching","A1","mhl",50000,20,0.01,0.1,1,1,0.688769672053273,-0.121360856334442,0.622674148088161,-0.60475923528297,0.362037522614085
"9","counter-matching","A1","mhl",50000,20,0.01,0.1,1,2,0.0668072012688581,0.379489621704575,0.135951809831105,-0.119348466033062,0.878327709442211
"10","counter-matching","A1","mhl",50000,20,0.01,0.1,1,3,0.0983528012294734,0.336472236621157,0.198818641295872,-0.176766810152672,0.849711283394987
"11","counter-matching","A1","mhl",50000,20,0.01,0.1,1,4,0.0044143804764093,0.587786664701256,0.00984305109185096,0.141483232433264,1.03409009696925
"12","counter-matching","A1","mhl",50000,20,0.01,0.1,1,5,0.165987733541368,0.23638877806423,0.333100620184117,-0.242296555901293,0.715074112029754
"13","counter-matching","A1","mhl",50000,20,0.01,0.1,1,6,0.000173309675567279,0.847297860387203,0.000514890588398395,0.36911561151492,1.32548010925949
"14","counter-matching","A1","mhl",50000,20,0.01,0.1,1,7,0.800302148166573,-0.20359895524124,0.400209448920509,-0.677950141675107,0.270752231192628
"15","matching","A2","mhl",50000,20,0.01,0.1,NA,1,0.784604439386234,-0.207639364778244,0.431618492165103,-0.7251275330751,0.309848803518612
"16","matching","A2","mhl",50000,20,0.01,0.1,NA,2,0.289549870976959,0.154150679827258,0.579475258144757,-0.39106096905556,0.699362328710077
"17","matching","A2","mhl",50000,20,0.01,0.1,NA,3,0.651941240228272,-0.101782694114161,0.696242123780839,-0.612774850955475,0.409209462727153
"18","matching","A2","mhl",50000,20,0.01,0.1,NA,4,0.0815121921532852,0.327212911208379,0.164903361688547,-0.13458171643258,0.789007538849338
"19","matching","A2","mhl",50000,20,0.01,0.1,NA,5,0.2192890130405,0.200670695462151,0.439345727633358,-0.307939268724197,0.709280659648499
"20","matching","A2","mhl",50000,20,0.01,0.1,NA,6,0.0045973419558798,0.670157661004277,0.0105695154685046,0.156398947104886,1.18391637490367
"21","matching","A2","mhl",50000,20,0.01,0.1,NA,7,0.972605969892528,-0.502091943776986,0.0573639905742285,-1.01988627584495,0.0157023882909796
"22","counter-matching","A2","mhl",50000,20,0.01,0.1,1,1,0.732428273801125,-0.154150679827258,0.535547466534625,-0.64180280343795,0.333501443783433
"23","counter-matching","A2","mhl",50000,20,0.01,0.1,1,2,0.0637541652452914,0.392042087775491,0.129953487728848,-0.115384324818345,0.899468500369327
"24","counter-matching","A2","mhl",50000,20,0.01,0.1,1,3,0.0983528012294734,0.336472236621157,0.198818641295872,-0.176766810152672,0.849711283394987
"25","counter-matching","A2","mhl",50000,20,0.01,0.1,1,4,0.00204445630171435,0.656779535392619,0.00479853026916301,0.200344343798827,1.11321472698641
"26","counter-matching","A2","mhl",50000,20,0.01,0.1,1,5,0.135769567938285,0.27029032973991,0.272997768434061,-0.212985077106464,0.753565736586284
"27","counter-matching","A2","mhl",50000,20,0.01,0.1,1,6,0.000286117109869477,0.806475865866949,0.000799868091033676,0.33503569811633,1.27791603361757
"28","counter-matching","A2","mhl",50000,20,0.01,0.1,1,7,0.800302148166573,-0.20359895524124,0.400209448920509,-0.677950141675107,0.270752231192628
"29","matching","A1","mhl",50000,20,0.01,0.5,NA,1,0.0309068969969709,0.259825117948814,0.0625487061704866,-0.0136133010106209,0.533263536908249
"30","matching","A1","mhl",50000,20,0.01,0.5,NA,2,0.253900324137637,0.0877756108128735,0.507936856442486,-0.172078017282843,0.34762923890859
"31","matching","A1","mhl",50000,20,0.01,0.5,NA,3,0.00128310008347476,0.439951284176417,0.00277845370402945,0.151680150402762,0.728222417950073
"32","matching","A1","mhl",50000,20,0.01,0.5,NA,4,0.0327826004448298,0.252495763326735,0.0662834017338765,-0.0169744145377721,0.521965941191243
"33","matching","A1","mhl",50000,20,0.01,0.5,NA,5,0.0115516969008821,0.305935512761117,0.0236427608288502,0.0409540809835264,0.570916944538708
"34","matching","A1","mhl",50000,20,0.01,0.5,NA,6,0.00324779312858947,0.374693449441138,0.00681402574950107,0.103281699177962,0.646105199704313
