"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"17","matching","A2","mhl",20000,2,0.01,0.1,NA,3,0.999999999998773,-1.77978327818134,7.27214474360996e-10,-2.34606284885096,-1.21350370751171
"18","matching","A2","mhl",20000,2,0.01,0.1,NA,4,0.0744573365893828,0.422856850818407,0.151949917303319,-0.155629225470062,1.00134292710688
"19","matching","A2","mhl",20000,2,0.01,0.1,NA,5,1.36325232802381e-06,20.2028947842106,0.996898576678321,-10166.6400994546,10207.045889023
"20","matching","A2","mhl",20000,2,0.01,0.1,NA,6,0.199012359753469,0.287682072451776,0.399649785455475,-0.381773075969421,0.957137220872974
"21","matching","A2","mhl",20000,2,0.01,0.1,NA,7,1.29014214866885e-08,20.2028947844527,0.996318455050095,-8561.43343447336,8601.83922404226
"22","counter-matching","A2","mhl",20000,2,0.01,0.1,1,1,1.70708678859377e-07,20.2028947843261,0.996628398929761,-9350.3297729988,9390.73556256745
"23","counter-matching","A2","mhl",20000,2,0.01,0.1,1,2,0.999803503486793,-0.775838896405059,0.000545458434118251,-1.21565662467636,-0.336021168133756
"24","counter-matching","A2","mhl",20000,2,0.01,0.1,1,3,0.979649322721941,-0.503103577651225,0.0428536079499141,-0.990016986609506,-0.016190168692944
"25","counter-matching","A2","mhl",20000,2,0.01,0.1,1,4,0.984815763882873,-0.503905180900071,0.0321523772105473,-0.964876426599832,-0.0429339352003099
"26","counter-matching","A2","mhl",20000,2,0.01,0.1,1,5,0.999516285774876,-0.82098055206983,0.00133220610760301,-1.32241942271199,-0.319541681427667
"27","counter-matching","A2","mhl",20000,2,0.01,0.1,1,6,7.39011551672553e-05,1.3862943609146,0.000453056069999877,0.61155057058161,2.16103815124758
"28","counter-matching","A2","mhl",20000,2,0.01,0.1,1,7,1.29014214866885e-08,20.2028947844527,0.996318455050095,-8561.43343447336,8601.83922404226
"29","matching","A1","mhl",20000,2,0.01,0.5,NA,1,0.0359303191129258,0.363965377201235,0.0734373636081406,-0.0345363029898139,0.762467057392283
"30","matching","A1","mhl",20000,2,0.01,0.5,NA,2,0.0244072559329156,0.414433778089715,0.0504440958814193,-0.00080192643367416,0.829669482613104
"31","matching","A1","mhl",20000,2,0.01,0.5,NA,3,0.0227501319481792,0.405465108107289,0.0469927826181706,0.00538913507771477,0.805541081136863
"32","matching","A1","mhl",20000,2,0.01,0.5,NA,4,0.000142078383515098,0.791587253373197,0.000405808601964359,0.352853972963949,1.23032053378245
"33","matching","A1","mhl",20000,2,0.01,0.5,NA,5,0.00976397680391172,0.483426649566246,0.0207385801596402,0.0737346615461194,0.893118637586373
"34","matching","A1","mhl",20000,2,0.01,0.5,NA,6,0.0421657479390855,0.354171813720495,0.0859609284661141,-0.0500935507562208,0.758437178197211
"35","matching","A1","mhl",20000,2,0.01,0.5,NA,7,0.0677965006331511,0.320907720080073,0.137273718250209,-0.102348624638473,0.74416406479862
"36","counter-matching","A1","mhl",20000,2,0.01,0.5,1,1,0.0237044447948546,0.317095957658051,0.0483423133309656,0.00231000901917922,0.631881906296923
"37","counter-matching","A1","mhl",20000,2,0.01,0.5,1,2,0.00377799105508603,0.42608439530908,0.0080208280246094,0.11109018350806,0.7410786071101
"38","counter-matching","A1","mhl",20000,2,0.01,0.5,1,3,0.0040171639980483,0.432420918094431,0.00853636657283569,0.110176728132376,0.754665108056486
"39","counter-matching","A1","mhl",20000,2,0.01,0.5,1,4,0.0003565966605934,0.559615787836945,0.000835693840951314,0.231292717778033,0.887938857895858
"40","counter-matching","A1","mhl",20000,2,0.01,0.5,1,5,0.0029099084770049,0.455062049242747,0.00625487605723015,0.128848192452846,0.781275906032648
"41","counter-matching","A1","mhl",20000,2,0.01,0.5,1,6,0.0107283711852616,0.36890751237415,0.0222040070947911,0.0527335892383427,0.685081435509957
"42","counter-matching","A1","mhl",20000,2,0.01,0.5,1,7,0.000927427996246788,0.507430034741216,0.0020742153702987,0.184462496230898,0.830397573251534
"43","matching","A2","mhl",20000,2,0.01,0.5,NA,1,0.460754563274801,0.0194180858570998,0.92151035571429,-0.366842098558361,0.405678270272561
"44","matching","A2","mhl",20000,2,0.01,0.5,NA,2,0.115069670221708,0.241162056816888,0.231268761487575,-0.153683940034377,0.636008053668153
"45","matching","A2","mhl",20000,2,0.01,0.5,NA,3,0,21.202894698679,0.995505977285191,-7356.91770068611,7399.32349008347
"46","matching","A2","mhl",20000,2,0.01,0.5,NA,4,0.0293408398640863,0.380772495517446,0.0602175244148827,-0.0163653033082642,0.777910294343157
"47","matching","A2","mhl",20000,2,0.01,0.5,NA,5,0.999999999993323,-1.89256416834997,4.87098751369219e-09,-2.52647761096272,-1.25865072573722
"48","matching","A2","mhl",20000,2,0.01,0.5,NA,6,0.998908477631319,-0.756326082181477,0.00276886182145193,-1.2517219516793,-0.260930212683651
"49","matching","A2","mhl",20000,2,0.01,0.5,NA,7,1,-21.2028947746986,0.996142347799792,-8616.45360227854,8574.04781272914
"50","counter-matching","A2","mhl",20000,2,0.01,0.5,1,1,0.050525127962705,0.245672664374237,0.10190935947148,-0.0487085625592942,0.540053891307768
"51","counter-matching","A2","mhl",20000,2,0.01,0.5,1,2,0.0258125166971193,0.305381649551169,0.0525372385754888,-0.0033486401705532,0.614111939272891
"52","counter-matching","A2","mhl",20000,2,0.01,0.5,1,3,1.11022302462516e-16,1.90024011222206,1.34721302487089e-12,1.37489007596155,2.42559014848258
"53","counter-matching","A2","mhl",20000,2,0.01,0.5,1,4,7.72318967667829e-07,0.895013333426869,3.34109731563373e-06,0.517658022848256,1.27236864400548
"54","counter-matching","A2","mhl",20000,2,0.01,0.5,1,5,0.544789999745099,-0.0253178079842782,0.910422382888185,-0.466379498270019,0.415743882301463
"55","counter-matching","A2","mhl",20000,2,0.01,0.5,1,6,0.0160267950553414,0.319633672258357,0.0327901737061533,0.0261558142398218,0.613111530276893
"56","counter-matching","A2","mhl",20000,2,0.01,0.5,1,7,0.0747706772923076,0.231801614057324,0.150453368363645,-0.0841541032993681,0.547757331414016
"57","matching","A1","mhl",10000,2,0.05,0.1,NA,1,0.0288897855617987,0.619039207981313,0.061844850732236,-0.0306825262177199,1.26876094218034
"58","matching","A1","mhl",10000,2,0.05,0.1,NA,2,0.0473353599227544,0.641853885456446,0.100401396757565,-0.123866641324417,1.40757441223731
"59","matching","A1","mhl",10000,2,0.05,0.1,NA,3,0.00332780274147471,0.869037847023609,0.0085370987086765,0.221415380740134,1.51666031330708
"60","matching","A1","mhl",10000,2,0.05,0.1,NA,4,0.00010641470950723,1.29928298409222,0.000550142182083326,0.562237123311205,2.03632884487324
"61","matching","A1","mhl",10000,2,0.05,0.1,NA,5,0.0162913991928064,0.733969170201564,0.0366215618045006,0.0456524404856367,1.42228589991749
"62","matching","A1","mhl",10000,2,0.05,0.1,NA,6,0.035273000228433,0.613104472516681,0.0750149911866696,-0.061845611938903,1.28805455697227
"63","matching","A1","mhl",10000,2,0.05,0.1,NA,7,0.0211651145606804,0.656779535392619,0.0461277584432897,0.011282697096317,1.30227637368892
"64","counter-matching","A1","mhl",10000,2,0.05,0.1,1,1,0.0701843303858366,0.441832752275934,0.143605734675639,-0.150289985683982,1.03395549023585
"65","counter-matching","A1","mhl",10000,2,0.05,0.1,1,2,0.0288897855617987,0.619039207981312,0.0618448507322365,-0.0306825262177204,1.26876094218034
"66","counter-matching","A1","mhl",10000,2,0.05,0.1,1,3,0.000374480223819473,0.980829253011709,0.00119709070362141,0.387420687830609,1.57423781819281
"67","counter-matching","A1","mhl",10000,2,0.05,0.1,1,4,6.31687486495336e-05,1.28093384543591,0.000339110490508024,0.580324773609202,1.98154291726262
"68","counter-matching","A1","mhl",10000,2,0.05,0.1,1,5,0.0126736593387341,0.693147178402484,0.0283850064748317,0.0733521463207863,1.31294221048418
"69","counter-matching","A1","mhl",10000,2,0.05,0.1,1,6,0.0110839528764944,0.728238496007252,0.0252404368900218,0.0903874064810041,1.3660895855335
"70","counter-matching","A1","mhl",10000,2,0.05,0.1,1,7,0.00117336277194069,1.06471073699225,0.0036920216893439,0.345954881826757,1.78346659215775
"71","matching","A2","mhl",10000,2,0.05,0.1,NA,1,6.06577253980944e-08,20.2028947843822,0.996501125015963,-9009.46832323715,9049.87411280591
"72","matching","A2","mhl",10000,2,0.05,0.1,NA,2,0.0694912301465928,0.496436886296733,0.143055780315774,-0.167949947172938,1.1608237197664
"73","matching","A2","mhl",10000,2,0.05,0.1,NA,3,1.26981425374595e-10,21.2028946997199,0.997337961552949,-12434.498257528,12476.9040469274
"74","matching","A2","mhl",10000,2,0.05,0.1,NA,4,9.86587700424479e-10,20.2028947844638,0.996032652314696,-7943.21859339443,7983.62438296336
"75","matching","A2","mhl",10000,2,0.05,0.1,NA,5,0.800987640246531,-0.287682072451775,0.399649785455477,-0.957137220872973,0.381773075969422
"76","matching","A2","mhl",10000,2,0.05,0.1,NA,6,3.61891493438904e-08,20.2028947844074,0.996439193624727,-8852.41858272813,8892.82437229694
